time[s] cpu.0.freq[MHz] cpu.0.recload cpu.0.load cpu.1.freq[MHz] cpu.1.recload cpu.1.load cpu.2.freq[MHz] cpu.2.recload cpu.2.load cpu.3.freq[MHz] cpu.3.recload cpu.3.load cpu.4.freq[MHz] cpu.4.recload cpu.4.load cpu.5.freq[MHz] cpu.5.recload cpu.5.load cpu.6.freq[MHz] cpu.6.recload cpu.6.load cpu.7.freq[MHz] cpu.7.recload cpu.7.load max(freqs)[MHz] sum(recloads) max(recloads) sum(loads) max(loads)
23.125 768 0.250 0.553 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.250 0.553 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 1.167 0.333 2.582 0.738
23.150 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.175 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.200 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.225 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.250 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.275 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.300 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.325 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.350 768 0.667 1.476 768 0.333 0.738 768 0.667 1.476 768 0.000 0.000 768 0.667 1.476 768 0.333 0.738 768 0.667 1.476 768 0.000 0.000 768 3.333 0.667 7.378 1.476
23.375 768 0.000 0.357 768 0.500 1.107 768 0.500 1.464 768 0.000 0.000 768 0.000 0.357 768 0.500 1.107 768 0.500 1.464 768 0.000 0.000 768 2.000 0.500 5.854 1.464
23.400 768 1.000 2.214 768 0.000 0.142 768 0.000 0.618 768 0.000 0.000 768 1.000 2.214 768 0.000 0.142 768 0.000 0.618 768 0.000 0.000 768 2.000 1.000 5.948 2.214
23.425 768 0.000 1.214 768 0.000 0.000 768 0.000 0.000 768 0.750 1.660 768 0.000 1.214 768 0.000 0.000 768 0.000 0.000 768 0.750 1.660 768 1.500 0.750 5.747 1.660
23.450 768 0.000 0.214 768 0.000 0.000 768 0.000 0.000 768 1.000 3.094 768 0.000 0.214 768 0.000 0.000 768 0.000 0.000 768 1.000 3.094 768 2.000 1.000 6.615 3.094
23.475 768 0.667 1.476 768 0.000 0.000 768 0.333 0.738 768 0.000 2.094 768 0.667 1.476 768 0.000 0.000 768 0.333 0.738 768 0.000 2.094 768 2.000 0.667 8.615 2.094
23.500 768 0.000 0.476 768 0.000 0.000 768 0.667 1.476 768 0.000 1.094 768 0.000 0.476 768 0.000 0.000 768 0.667 1.476 768 0.000 1.094 768 1.333 0.667 6.090 1.476
23.525 768 0.000 0.000 768 0.000 0.000 768 0.000 0.357 768 0.000 0.141 768 0.000 0.000 768 0.000 0.000 768 0.000 0.357 768 0.000 0.141 768 0.000 0.000 0.995 0.357
23.550 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.575 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.600 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.625 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.650 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.675 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.700 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.725 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.750 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.775 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.800 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.825 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.850 768 0.000 0.000 768 0.333 0.738 768 0.333 0.738 768 0.250 0.553 768 0.000 0.000 768 0.333 0.738 768 0.333 0.738 768 0.250 0.553 768 1.833 0.333 4.058 0.738
23.875 768 0.333 0.738 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 1.333 0.333 2.951 0.738
23.900 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.925 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.950 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
23.975 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.500 0.250 1.107 0.553
24.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.025 768 0.333 0.738 768 0.333 0.738 768 0.333 0.738 768 0.333 0.738 768 0.333 0.738 768 0.333 0.738 768 0.333 0.738 768 0.333 0.738 768 2.667 0.333 5.903 0.738
24.050 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.075 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.100 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.125 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.150 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.175 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.200 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.225 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.250 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.275 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.300 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.325 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.350 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.375 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.400 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.425 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.450 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
24.475 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.500 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.525 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.550 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.575 768 0.667 1.476 768 0.200 0.443 768 0.600 1.328 768 0.000 0.000 768 0.667 1.476 768 0.200 0.443 768 0.600 1.328 768 0.000 0.000 768 2.933 0.667 6.493 1.476
24.600 768 0.667 1.951 768 0.000 0.000 768 0.333 1.285 768 0.000 0.000 768 0.667 1.951 768 0.000 0.000 768 0.333 1.285 768 0.000 0.000 768 2.000 0.667 6.472 1.951
24.625 768 0.333 1.689 768 0.667 1.476 768 0.000 0.285 768 0.000 0.000 768 0.333 1.689 768 0.667 1.476 768 0.000 0.285 768 0.000 0.000 768 2.000 0.667 6.899 1.689
24.650 768 1.000 2.903 768 0.000 0.476 768 0.000 0.000 768 0.000 0.000 768 1.000 2.903 768 0.000 0.476 768 0.000 0.000 768 0.000 0.000 768 2.000 1.000 6.757 2.903
24.675 768 0.250 1.980 768 0.750 1.660 768 0.000 0.000 768 0.000 0.000 768 0.250 1.980 768 0.750 1.660 768 0.000 0.000 768 0.000 0.000 768 2.000 0.750 7.281 1.980
24.700 768 1.000 3.521 768 0.000 0.880 768 0.000 0.000 768 0.000 0.000 768 1.000 3.521 768 0.000 0.880 768 0.000 0.000 768 0.000 0.000 768 2.000 1.000 8.802 3.521
24.725 768 0.667 3.997 768 0.333 0.738 768 0.667 1.476 768 0.000 0.000 768 0.667 3.997 768 0.333 0.738 768 0.667 1.476 768 0.000 0.000 768 3.333 0.667 12.420 3.997
24.750 768 0.000 2.997 768 0.000 0.000 768 0.500 1.820 768 0.667 1.476 768 0.000 2.997 768 0.000 0.000 768 0.500 1.820 768 0.667 1.476 768 2.333 0.667 12.585 2.997
24.775 768 0.000 1.997 768 0.000 0.000 768 0.000 0.410 768 1.000 2.689 768 0.000 1.997 768 0.000 0.000 768 0.000 0.410 768 1.000 2.689 768 2.000 1.000 10.192 2.689
24.800 768 0.000 0.997 768 0.000 0.000 768 1.000 2.214 768 1.000 3.903 768 0.000 0.997 768 0.000 0.000 768 1.000 2.214 768 1.000 3.903 768 4.000 1.000 14.226 3.903
24.825 768 0.750 1.660 768 0.000 0.000 768 0.000 0.243 768 0.250 2.730 768 0.750 1.660 768 0.000 0.000 768 0.000 0.243 768 0.250 2.730 768 2.000 0.750 9.267 2.730
24.850 768 0.667 2.356 768 0.000 0.000 768 0.000 0.000 768 0.333 3.045 768 0.667 2.356 768 0.000 0.000 768 0.000 0.000 768 0.333 3.045 768 2.000 0.667 10.802 3.045
24.875 768 0.000 1.356 768 0.250 0.553 768 0.500 1.107 768 0.000 2.045 768 0.000 1.356 768 0.250 0.553 768 0.500 1.107 768 0.000 2.045 768 1.500 0.500 10.122 2.045
24.900 768 0.000 0.356 768 0.000 0.000 768 0.000 0.053 768 0.000 1.045 768 0.000 0.356 768 0.000 0.000 768 0.000 0.053 768 0.000 1.045 768 0.000 0.000 2.909 1.045
24.925 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.068 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.068 768 0.000 0.000 0.135 0.068
24.950 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
24.975 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
25.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.025 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.050 768 0.667 1.476 768 0.000 0.000 768 0.250 0.553 768 0.000 0.000 768 0.667 1.476 768 0.000 0.000 768 0.250 0.553 768 0.000 0.000 768 1.833 0.667 4.058 1.476
25.075 768 0.000 0.476 768 0.333 0.738 768 0.333 0.738 768 0.000 0.000 768 0.000 0.476 768 0.333 0.738 768 0.333 0.738 768 0.000 0.000 768 1.333 0.333 3.903 0.738
25.100 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.125 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.200 0.443 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.200 0.443 768 0.900 0.250 1.992 0.553
25.150 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.175 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.200 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.225 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.250 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.275 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.300 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.325 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.350 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.375 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.333 0.738 768 1.333 0.333 2.951 0.738
25.400 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.425 768 0.333 0.738 768 0.200 0.443 768 0.250 0.553 768 0.000 0.000 768 0.333 0.738 768 0.200 0.443 768 0.250 0.553 768 0.000 0.000 768 1.567 0.333 3.468 0.738
25.450 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 1.000 2.214 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 1.000 2.214 768 2.667 1.000 5.903 2.214
25.475 768 0.000 0.000 768 0.333 0.738 768 0.667 1.476 768 0.000 1.214 768 0.000 0.000 768 0.333 0.738 768 0.667 1.476 768 0.000 1.214 768 2.000 0.667 6.854 1.476
25.500 768 0.000 0.000 768 0.333 0.738 768 0.000 0.476 768 0.667 1.689 768 0.000 0.000 768 0.333 0.738 768 0.000 0.476 768 0.667 1.689 768 2.000 0.667 5.806 1.689
25.525 768 0.000 0.000 768 0.000 0.000 768 1.000 2.214 768 0.000 0.517 768 0.000 0.000 768 0.000 0.000 768 1.000 2.214 768 0.000 0.517 768 2.000 1.000 5.461 2.214
25.550 768 0.000 0.000 768 0.000 0.000 768 1.000 3.832 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 1.000 3.832 768 0.000 0.000 768 2.000 1.000 7.663 3.832
25.575 768 0.333 0.738 768 0.333 0.738 768 0.000 2.832 768 0.000 0.000 768 0.333 0.738 768 0.333 0.738 768 0.000 2.832 768 0.000 0.000 768 1.333 0.333 8.615 2.832
25.600 768 0.000 0.000 768 0.000 0.000 768 0.000 1.832 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 1.832 768 0.000 0.000 768 0.000 0.000 3.663 1.832
25.625 768 0.000 0.000 768 0.000 0.000 768 0.000 1.247 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 1.247 768 0.000 0.000 768 0.000 0.000 2.495 1.247
25.650 768 0.000 0.000 768 0.000 0.000 768 0.000 0.124 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.124 768 0.000 0.000 768 0.000 0.000 0.247 0.124
25.675 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.700 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.725 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.750 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.775 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.800 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.825 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.850 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
25.875 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
25.900 768 0.000 0.000 768 0.000 0.000 768 0.667 1.476 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.667 1.476 768 0.333 0.738 768 2.000 0.667 4.427 1.476
25.925 768 0.333 0.738 768 0.000 0.000 768 0.000 0.714 768 0.500 1.107 768 0.333 0.738 768 0.000 0.000 768 0.000 0.714 768 0.500 1.107 768 1.667 0.500 5.116 1.107
25.950 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.053 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.053 768 0.000 0.000 0.107 0.053
25.975 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.250 0.553 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.500 0.250 1.107 0.553
26.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.025 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.050 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.075 768 0.333 0.738 768 0.000 0.000 768 0.333 0.738 768 0.200 0.443 768 0.333 0.738 768 0.000 0.000 768 0.333 0.738 768 0.200 0.443 768 1.733 0.333 3.837 0.738
26.100 768 0.333 0.738 768 0.333 0.738 768 0.333 0.738 768 0.000 0.000 768 0.333 0.738 768 0.333 0.738 768 0.333 0.738 768 0.000 0.000 768 2.000 0.333 4.427 0.738
26.125 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.333 0.738 768 0.000 0.000 768 0.000 0.000 768 0.667 0.333 1.476 0.738
26.150 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.175 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.200 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.225 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.250 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.275 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.300 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.325 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.350 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.375 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.400 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.425 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
26.450 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 768 0.000 0.000 0.000 0.000
